a,DIV,LAM,Vmax,VENTR,Lmax,MRT,NMPRT,RR,RTE,TT,L,ENTR,DET,TREND
0.359,0.003745318,0,0,NaN,267,45.99618529,728,0.020424729,1.344293521,0,32.80645161,2.299706491,0.939926063,0.049178073
0.359,0.003745318,0,0,NaN,267,45.91380251,728,0.020405852,1.33804119,0,33.83333333,2.088170493,0.938945421,0.052506333
0.359,0.003745318,0,0,NaN,267,46.04909984,728,0.020405852,1.341062219,0,33.66666667,2.310200333,0.934320074,0.057437283
0.359,0.003745318,0,0,NaN,267,46.10103768,724,0.020386975,1.342825881,0,34.68965517,2.19087494,0.931481481,0.061153272
0.359,0.003745318,0,0,NaN,267,46.04478427,713,0.020386975,1.355796952,0,33.63333333,2.158744057,0.934259259,0.061356818
0.359,0.003745318,0,0,NaN,267,45.92525914,721,0.020405852,1.346453241,0,36.14285714,1.975402688,0.936170213,0.057083503
0.359,0.003745318,0,0,NaN,267,46.02075369,721,0.020386975,1.347715427,0,36.07142857,1.982317086,0.935185185,0.056779257
0.359,0.003745318,0,0,NaN,267,46.11032223,721,0.020386975,1.350581487,0,31.6875,2.187322319,0.938888889,0.049824108
0.359,0.003745318,0,0,NaN,267,45.94114441,728,0.020424729,1.340333078,0,32.90322581,2.052736327,0.942698706,0.052346482
0.359,0.003745318,0,0,NaN,267,45.93079019,730,0.020424729,1.334787505,0,34.93103448,2.286481447,0.936229205,0.058744695
0.359,0.003745318,0,0,NaN,267,46.10103768,724,0.020386975,1.342825881,0,34.68965517,2.19087494,0.931481481,0.061153272
0.359,0.003745318,0,0,NaN,267,46.02673213,722,0.020405852,1.348590335,0,34.82758621,2.152886785,0.934320074,0.0598496
0.359,0.003745318,0,0,NaN,267,46.07864555,712,0.020386975,1.356574644,0,33.7,2.09509264,0.936111111,0.061356818
0.359,0.003745318,0,0,NaN,267,46.00381888,724,0.020405852,1.343812684,0,37.2962963,1.8126447,0.931544866,0.058335138
0.359,0.003745318,0,0,NaN,267,46.0589198,723,0.020405852,1.34946247,0,31.71875,2.294885812,0.938945421,0.049725652
0.359,0.003745318,0,0,NaN,267,46.0365521,724,0.020405852,1.34575225,0,31.84375,1.964574731,0.942645698,0.051301118
0.359,0.003745318,0,0,NaN,267,45.99345336,722,0.020405852,1.342636901,0,33.73333333,2.204953869,0.936170213,0.058658969
0.359,0.003745318,0,0,NaN,267,46.0954719,720,0.020405852,1.344122452,0,33.63333333,2.152290619,0.933395005,0.06195306
0.359,0.003745318,0,0,NaN,267,46.02673213,728,0.020405852,1.340697304,0,37.40740741,2.096203037,0.934320074,0.060357224
0.359,0.003745318,0,0,NaN,267,46.09492635,718,0.020405852,1.350776425,0,34.75862069,2.068997452,0.932469935,0.061381149
0.359,0.003745318,0,0,NaN,267,46.04423812,721,0.020386975,1.345064962,0,35.78571429,2.05573628,0.927777778,0.062792635
0.359,0.003745318,0,0,NaN,267,46.02075369,718,0.020386975,1.351522801,0,31.5625,2.200346429,0.935185185,0.051355657
0.359,0.003745318,0,0,NaN,267,46.12233752,717,0.020386975,1.351841552,0,31.75,1.787304519,0.940740741,0.05286973
0.359,0.003745318,0,0,NaN,267,46.06001091,724,0.020405852,1.343099356,0,32.74193548,2.342646303,0.938945421,0.057637937
0.359,0.003745318,0,0,NaN,267,46.03386128,724,0.020386975,1.337701064,0,36,2.043600634,0.933333333,0.06255914
0.359,0.003745318,0,0,NaN,267,45.99836512,726,0.020424729,1.341089103,0,34.93103448,2.250395368,0.936229205,0.059812538
0.359,0.003745318,0,0,NaN,267,46.06055646,721,0.020405852,1.349406277,0,34.89655172,2.087040491,0.936170213,0.0598496
0.359,0.003745318,0,0,NaN,267,46.07683924,721,0.020424729,1.348610742,0,33.4,2.182897499,0.926062847,0.062149492
0.359,0.003745318,0,0,NaN,267,45.9640327,724,0.020424729,1.343358279,0,32.4516129,2.296021698,0.929759704,0.057556957
0.359,0.003745318,0,0,NaN,267,46.02673213,720,0.020405852,1.348304792,0,33.63333333,1.844891428,0.933395005,0.05442561
0.359,0.003745318,0,0,NaN,267,46.0943808,715,0.020405852,1.352158865,0,31.71875,2.207116732,0.938945421,0.058985304
0.359,0.003745318,0,0,NaN,267,45.99399891,720,0.020405852,1.343201933,0,34.93103448,2.004435819,0.937095282,0.062276501
0.359,0.003745318,0,0,NaN,267,45.91989101,729,0.020424729,1.334900861,0,36.21428571,2.163279101,0.93715342,0.061341194
0.359,0.003745318,0,0,NaN,267,46.01582106,727,0.020405852,1.340810208,0,36.14285714,2.095081154,0.936170213,0.060033782
0.359,0.003745318,0,0,NaN,267,46.21299836,724,0.020386975,1.344580275,0,35.78571429,2.125904234,0.927777778,0.061261086
0.359,0.003745318,0,0,NaN,267,46.0943808,718,0.020405852,1.349711209,0,30.42424242,2.231223445,0.928769658,0.057209184
0.359,0.003745318,0,0,NaN,267,46.0780994,720,0.020386975,1.34585632,0,33.6,1.92114663,0.933333333,0.054585461
0.359,0.003745318,0,0,NaN,267,46.03818876,717,0.020405852,1.349273914,0,32.67741935,2.314806102,0.937095282,0.059046698
0.359,0.003745318,0,0,NaN,267,46.02125341,719,0.020424729,1.347204395,0,34.82758621,1.930671423,0.933456562,0.062627167
0.359,0.003745318,0,0,NaN,267,45.93133515,723,0.020424729,1.341597184,0,35.10344828,2.134843745,0.940850277,0.061157012
0.359,0.003745318,0,0,NaN,267,46.10638298,721,0.020405852,1.3440139,0,34.93103448,2.134843745,0.937095282,0.061147655
0.359,0.003745318,0,0,NaN,267,46.04964539,726,0.020405852,1.341652236,0,35.96428571,2.125904234,0.931544866,0.061162629
0.359,0.003745318,0,0,NaN,267,46.06001091,727,0.020405852,1.340475354,0,31.375,2.360609114,0.928769658,0.055861817
0.359,0.003745318,0,0,NaN,267,46.10103768,717,0.020386975,1.348553232,0,32.38709677,2.046399198,0.92962963,0.058883107
0.359,0.003745318,0,0,NaN,267,46.12397597,720,0.020386975,1.343424314,0,34.68965517,2.152886785,0.931481481,0.060922279
0.359,0.003745318,0,0,NaN,267,46.00980926,721,0.020424729,1.344950992,0,34.82758621,2.12312657,0.933456562,0.062688561
0.359,0.003745318,0,0,NaN,267,46.0780994,721,0.020386975,1.344004346,0,34.96551724,2.200690039,0.938888889,0.060332893
0.359,0.003745318,0,0,NaN,267,45.98907701,719,0.020386975,1.343192778,0,34.89655172,2.016152994,0.937037037,0.061246111
0.359,0.003745318,0,0,NaN,267,46.04414169,722,0.020424729,1.342966404,0,34.82758621,2.134843745,0.933456562,0.061962417
0.359,0.003745318,0,0,NaN,267,46.08847624,726,0.020386975,1.342320494,0,32.51612903,2.310090137,0.933333333,0.054690772
0.359,0.003745318,0,0,NaN,267,46.10103768,723,0.020386975,1.340656666,0,33.33333333,2.141302452,0.925925926,0.059067289
0.359,0.003745318,0,0,NaN,267,46.03818876,720,0.020405852,1.346987001,0,32.4516129,2.327546692,0.930619796,0.054102168
0.359,0.003745318,0,0,NaN,267,46.11250683,721,0.020386975,1.34297331,0,35.92857143,2.043600634,0.931481481,0.063008262
0.359,0.003745318,0,0,NaN,267,46.11250683,712,0.020386975,1.353037804,0,33.8,2.087438474,0.938888889,0.06168026
0.359,0.003745318,0,0,NaN,267,45.98907701,715,0.020386975,1.347312945,0,33.86666667,2.048882828,0.940740741,0.061123323
0.359,0.003745318,0,0,NaN,267,45.86430518,728,0.020424729,1.334277041,0,36.07142857,2.095081154,0.933456562,0.062146599
0.359,0.003745318,0,0,NaN,267,46.07755325,726,0.020386975,1.341905969,0,30.57575758,2.361051478,0.934259259,0.054367331
0.359,0.003745318,0,0,NaN,267,46.07629428,726,0.020424729,1.342575985,0,32.51612903,2.219450012,0.931608133,0.057216039
0.359,0.003745318,0,0,NaN,267,45.97493188,725,0.020424729,1.344829468,0,32.51612903,2.432412167,0.931608133,0.052472163
0.359,0.003745318,0,0,NaN,267,45.97547684,724,0.020424729,1.343585999,0,33.53333333,2.207858087,0.929759704,0.054575622
0.359,0.003745318,0,0,NaN,267,46.10103768,718,0.020386975,1.34675087,0,34.82758621,2.200690039,0.935185185,0.061864442
0.359,0.003745318,0,0,NaN,267,46.00490998,715,0.020405852,1.350837991,0,33.76666667,2.023787057,0.937095282,0.061473989
0.36,0.003745318,0,0,NaN,267,46.26077469,679,0.020405852,1.367877599,0,33.06666667,2.021713601,0.917668825,0.088129871
0.36,0.003745318,0,0,NaN,267,46.18057829,676,0.020405852,1.378271369,0,32.12903226,1.922132779,0.921369103,0.07864251
0.36,0.003745318,0,0,NaN,267,46.35663572,671,0.020386975,1.376004892,0,32.35483871,1.987969617,0.928703704,0.083254361
0.36,0.003745318,0,0,NaN,267,46.48061169,662,0.020386975,1.387785656,0,30.42424242,2.12524793,0.92962963,0.082422343
0.36,0.003745318,0,0,NaN,267,46.32222829,679,0.020386975,1.370373593,0,29.29411765,2.139497044,0.922222222,0.082060717
0.36,0.003745318,0,0,NaN,267,46.24194429,685,0.020386975,1.369368998,0,30.03030303,2.198968859,0.917592593,0.072631857
0.36,0.003745318,0,0,NaN,267,46.28205128,673,0.020405852,1.377613831,0,32.41935484,2.011571125,0.929694727,0.077685884
0.36,0.003745318,0,0,NaN,267,46.51447297,663,0.020386975,1.386254312,0,31.5,1.800869939,0.933333333,0.080678111
0.36,0.003745318,0,0,NaN,267,46.36755871,671,0.020386975,1.380415555,0,31.375,1.911413984,0.92962963,0.079808419
0.36,0.003745318,0,0,NaN,267,46.2746594,684,0.020424729,1.372984387,0,33.2,1.982924029,0.92051756,0.07915949
0.36,0.003745318,0,0,NaN,267,46.21907357,675,0.020424729,1.380784157,0,31.375,2.085607155,0.927911275,0.07474246
0.36,0.003745318,0,0,NaN,267,46.36512262,663,0.020424729,1.394161445,0,28.97142857,1.953821174,0.93715342,0.074222686
0.36,0.003745318,0,0,NaN,267,46.42234332,665,0.020424729,1.38692654,0,30.51515152,2.076280677,0.930683919,0.083990404
0.36,0.003745318,0,0,NaN,267,46.32733224,678,0.020405852,1.374835431,0,33.16666667,1.975269863,0.920444033,0.083278181
0.36,0.003745318,0,0,NaN,267,46.24358274,672,0.020386975,1.381544288,0,31.34375,2.044448627,0.928703704,0.079683249
0.36,0.003745318,0,0,NaN,267,46.31587561,670,0.020405852,1.384431332,0,31.53125,1.85174078,0.933395005,0.08083932
0.36,0.003745318,0,0,NaN,267,46.24412889,669,0.020386975,1.37941034,0,32.5483871,2.037404756,0.934259259,0.081293548
0.36,0.003745318,0,0,NaN,267,46.34516658,682,0.020386975,1.367629339,0,34.10344828,2.200205167,0.915740741,0.08356082
0.36,0.003745318,0,0,NaN,267,46.29874386,672,0.020386975,1.386303241,0,29.35294118,2.154658695,0.924074074,0.076377962
0.36,0.003745318,0,0,NaN,267,46.33188011,665,0.020424729,1.389700694,0,29.05714286,1.965964678,0.939926063,0.077496085
0.36,0.003745318,0,0,NaN,267,46.20349154,671,0.020405852,1.38012043,0,31.59375,1.888550023,0.935245143,0.078026682
0.36,0.003745318,0,0,NaN,267,46.22228291,671,0.020386975,1.375472013,0,31.03125,1.970713825,0.919444444,0.08761289
0.36,0.003745318,0,0,NaN,267,46.10681199,675,0.020424729,1.380840238,0,32.06451613,1.874245042,0.918669131,0.088142121
0.36,0.003745318,0,0,NaN,267,46.42435827,664,0.020386975,1.38947398,0,31.53125,1.64985721,0.934259259,0.083257254
0.36,0.003745318,0,0,NaN,267,46.36566757,669,0.020424729,1.382508218,0,31.6875,2.024654214,0.93715342,0.077805437
0.36,0.003745318,0,0,NaN,267,46.18003273,679,0.020405852,1.375006208,0,28.6,2.162747837,0.92599445,0.075564047
0.36,0.003745318,0,0,NaN,267,46.101473,675,0.020405852,1.382040021,0,29.17647059,2.10509573,0.917668825,0.081346823
0.36,0.003745318,0,0,NaN,267,46.39443535,668,0.020405852,1.388393772,0,30.36363636,1.797918438,0.926919519,0.082461206
0.36,0.003745318,0,0,NaN,267,46.44729656,668,0.020386975,1.380787045,0,31.40625,1.860543142,0.930555556,0.089173503
0.36,0.003745318,0,0,NaN,267,46.32386674,676,0.020386975,1.369199968,0,33.13333333,2.021713601,0.92037037,0.088738844
0.36,0.003745318,0,0,NaN,267,46.16548334,678,0.020386975,1.36993642,0,33.03333333,1.956463204,0.917592593,0.082139978
0.36,0.003745318,0,0,NaN,267,46.29350791,672,0.020405852,1.377961609,0,32.22580645,2.080576528,0.924144311,0.082583994
0.36,0.003745318,0,0,NaN,267,46.39552646,666,0.020405852,1.383462758,0,27.97222222,2.061761237,0.931544866,0.082399812
0.36,0.003745318,0,0,NaN,267,46.25968358,679,0.020405852,1.371288225,0,29.35294118,2.156922621,0.923219241,0.081900866
0.36,0.003745318,0,0,NaN,267,46.28041462,683,0.020405852,1.373720848,0,31.0625,2.120473335,0.919518964,0.072410612
0.36,0.003745318,0,0,NaN,267,46.23106267,673,0.020424729,1.377055677,0,32.48387097,1.918964214,0.930683919,0.080694443
0.36,0.003745318,0,0,NaN,267,46.51447297,663,0.020386975,1.386254312,0,31.5,1.800869939,0.933333333,0.080678111
0.36,0.003745318,0,0,NaN,267,46.42490442,672,0.020386975,1.374633315,0,33.4,1.906979208,0.927777778,0.084120649
0.36,0.003745318,0,0,NaN,267,46.30387343,681,0.020405852,1.373469347,0,32.09677419,2.270086929,0.920444033,0.08188351
0.36,0.003745318,0,0,NaN,267,46.173297,678,0.020424729,1.379606388,0,29.35294118,2.234169497,0.922365989,0.073196379
0.36,0.003745318,0,0,NaN,267,46.48390616,667,0.020405852,1.388318213,0,29.73529412,1.918503269,0.935245143,0.074519857
0.36,0.003745318,0,0,NaN,267,46.4740862,665,0.020405852,1.384442567,0,32.38709677,2.018978383,0.928769658,0.084150255
0.36,0.003745318,0,0,NaN,267,46.25340599,680,0.020424729,1.373583887,0,33.13333333,2.002673016,0.918669131,0.082964097
0.36,0.003745318,0,0,NaN,267,46.24358274,672,0.020386975,1.381544288,0,31.34375,2.044448627,0.928703704,0.079683249
0.36,0.003745318,0,0,NaN,267,46.23160763,666,0.020424729,1.385640563,0,30.72727273,1.822255898,0.93715342,0.080556681
0.36,0.003745318,0,0,NaN,267,46.29983616,671,0.020386975,1.37967216,0,32.4516129,2.018978383,0.931481481,0.078186533
0.36,0.003745318,0,0,NaN,267,46.34969995,678,0.020405852,1.375109491,0,30.15151515,2.269463224,0.920444033,0.083278181
0.36,0.003745318,0,0,NaN,267,46.28782086,674,0.020386975,1.381681353,0,29.41176471,1.98578727,0.925925926,0.07646842
0.36,0.003745318,0,0,NaN,267,46.37152209,669,0.020405852,1.387904648,0,30.63636364,1.922129743,0.935245143,0.077778724
0.36,0.003745318,0,0,NaN,267,46.2040371,665,0.020405852,1.384245687,0,30.63636364,1.882092081,0.935245143,0.080687468
0.36,0.003745318,0,0,NaN,267,46.14784506,675,0.020405852,1.373834285,0,32.16129032,1.890738608,0.922294172,0.084623046
0.36,0.003745318,0,0,NaN,267,46.11771117,676,0.020424729,1.380769712,0,32.12903226,1.935457781,0.92051756,0.08522218
0.36,0.003745318,0,0,NaN,267,46.43528127,665,0.020386975,1.389409498,0,31.5,1.798837078,0.933333333,0.080660755
0.36,0.003745318,0,0,NaN,267,46.50736498,663,0.020405852,1.389662185,0,28.13888889,2.06877989,0.937095282,0.077457664
0.36,0.003745318,0,0,NaN,267,46.11347518,674,0.020405852,1.37683676,0,29.5,1.918503269,0.927844588,0.076495133
0.36,0.003745318,0,0,NaN,267,46.1238407,675,0.020405852,1.38232024,0,30.03030303,2.058327052,0.916743756,0.081346823
0.36,0.003745318,0,0,NaN,267,46.36621253,666,0.020424729,1.388511898,0,30.48484848,1.735655496,0.929759704,0.088684594
0.36,0.003745318,0,0,NaN,267,46.49262698,664,0.020386975,1.384818726,0,31.53125,1.800869939,0.934259259,0.088835087
0.36,0.003745318,0,0,NaN,267,46.28314239,675,0.020405852,1.372417978,0,32.25806452,2.054283728,0.92506938,0.085813286
0.36,0.003745318,0,0,NaN,267,46.13693399,678,0.020405852,1.36967425,0,33.1,1.885157621,0.918593895,0.085471978
0.36,0.003745318,0,0,NaN,267,46.29296236,672,0.020405852,1.382312229,0,28.54285714,2.126693189,0.924144311,0.082583994
0.36,0.003745318,0,0,NaN,267,46.40698309,664,0.020405852,1.385352911,0,28.08333333,1.685673775,0.935245143,0.082338418
0.36,0.003745318,0,0,NaN,267,46.18583106,677,0.020424729,1.37413594,0,29.44117647,2.182306333,0.925138632,0.081679621
0.36,0.003745318,0,0,NaN,267,46.1400545,685,0.020424729,1.368308778,0,32.06451613,2.035857355,0.918669131,0.078756788
0.36,0.003745318,0,0,NaN,267,46.24822695,670,0.020405852,1.383283686,0,31.3125,1.998057381,0.926919519,0.079109499
0.36,0.003745318,0,0,NaN,267,46.37711172,666,0.020424729,1.387128458,0,31.65625,1.842158777,0.936229205,0.080124915
0.36,0.003745318,0,0,NaN,267,46.43637357,671,0.020386975,1.37497152,0,33.33333333,1.906979208,0.925925926,0.086717148
0.36,0.003745318,0,0,NaN,267,46.2746594,681,0.020424729,1.374178752,0,28.37142857,2.202356248,0.917744917,0.081694595
0.36,0.003745318,0,0,NaN,267,46.21331151,680,0.020405852,1.37641699,0,30.15151515,1.879838658,0.920444033,0.073403092
0.36,0.003745318,0,0,NaN,267,46.51338067,665,0.020386975,1.388995549,0,30.48484848,2.009124113,0.931481481,0.074402686
0.36,0.003745318,0,0,NaN,267,46.54888039,669,0.020386975,1.378149915,0,33.46666667,1.906979208,0.92962963,0.087738181
0.36,0.003745318,0,0,NaN,267,46.28205128,680,0.020405852,1.373845154,0,33.13333333,2.002673016,0.919518964,0.079955538
0.36,0.003745318,0,0,NaN,267,46.20294599,675,0.020405852,1.380495914,0,31.3125,2.044448627,0.926919519,0.079074276
0.36,0.003745318,0,0,NaN,267,46.27114021,670,0.020405852,1.38387274,0,31.53125,1.85174078,0.933395005,0.08083932
0.36,0.003745318,0,0,NaN,267,46.40087384,669,0.020386975,1.383368484,0,30.51515152,2.16725685,0.932407407,0.074956729
0.36,0.003745318,0,0,NaN,267,46.32733224,678,0.020405852,1.374835431,0,31.09375,1.97303025,0.920444033,0.083278181
0.36,0.003745318,0,0,NaN,267,46.18474114,674,0.020424729,1.384661664,0,29.41176471,2.188678383,0.924214418,0.076119655
0.36,0.003745318,0,0,NaN,267,46.30551009,667,0.020405852,1.384663306,0,31.53125,1.747966237,0.933395005,0.080670112
0.36,0.003745318,0,0,NaN,267,46.18166939,665,0.020405852,1.383980644,0,31.65625,1.895062479,0.937095282,0.080903096
0.36,0.003745318,0,0,NaN,267,46.17547684,674,0.020424729,1.374460462,0,32.22580645,1.829140463,0.923290203,0.088142121
0.36,0.003745318,0,0,NaN,267,46.14729951,683,0.020405852,1.367992873,0,33.16666667,1.906979208,0.920444033,0.083322219
0.36,0.003745318,0,0,NaN,267,46.43473512,669,0.020386975,1.387212649,0,30.45454545,2.076280677,0.930555556,0.077938575
0.36,0.003745318,0,0,NaN,267,46.43971631,663,0.020405852,1.390348277,0,28.94285714,1.824288526,0.937095282,0.077457664
0.36,0.003745318,0,0,NaN,267,46.13584288,674,0.020405852,1.377109936,0,29.5,2.195432059,0.927844588,0.076495133
0.36,0.003745318,0,0,NaN,267,46.12493181,677,0.020405852,1.374852176,0,31.03125,2.025933952,0.918593895,0.08460569
0.36,0.003745318,0,0,NaN,267,46.36621253,666,0.020424729,1.388511898,0,31.40625,1.747966237,0.92883549,0.088684594
0.36,0.003745318,0,0,NaN,267,46.50354997,665,0.020386975,1.384751463,0,31.59375,1.75754824,0.936111111,0.086238588
0.36,0.003745318,0,0,NaN,267,46.32332059,674,0.020386975,1.373024312,0,32.32258065,2.054283728,0.927777778,0.08320743
0.36,0.003745318,0,0,NaN,267,46.05122616,679,0.020424729,1.373076096,0,31.96774194,2.167781923,0.915896488,0.081525387
0.36,0.003745318,0,0,NaN,267,46.2476814,672,0.020405852,1.384499235,0,29.38235294,1.951996337,0.924144311,0.082583994
0.36,0.003745318,0,0,NaN,267,46.40698309,664,0.020405852,1.385352911,0,28.08333333,2.013008557,0.935245143,0.082338418
0.36,0.003745318,0,0,NaN,267,46.36865101,668,0.020386975,1.378000658,0,31.3125,1.921659311,0.927777778,0.08597603
0.36,0.003745318,0,0,NaN,267,46.17586019,681,0.020386975,1.369423709,0,33.1,2.046575446,0.919444444,0.078953701
0.36,0.003745318,0,0,NaN,267,46.21907357,672,0.020424729,1.38260207,0,31.3125,1.998057381,0.926062847,0.079118856
0.36,0.003745318,0,0,NaN,267,46.49208083,665,0.020386975,1.382939473,0,31.59375,1.798837078,0.936111111,0.083070179
0.36,0.003745318,0,0,NaN,267,46.41734861,666,0.020405852,1.384412296,0,31.21875,2.159187901,0.924144311,0.082571844
0.36,0.003745318,0,0,NaN,267,46.27059465,679,0.020405852,1.372964191,0,29.20588235,2.168012421,0.918593895,0.081685238
0.36,0.003745318,0,0,NaN,267,46.20240044,678,0.020405852,1.378124981,0,30.18181818,2.116191977,0.921369103,0.073341698
0.36,0.003745318,0,0,NaN,267,46.43269755,667,0.020424729,1.387771324,0,31.5,1.931871722,0.931608133,0.077312788
0.36,0.003745318,0,0,NaN,267,46.50300382,669,0.020386975,1.380581921,0,32.51612903,1.926371472,0.933333333,0.081401362
0.361,0.003745318,0,0,NaN,267,46.53194975,624,0.020386975,1.405603075,0,32,1.853683843,0.948148148,0.107944917
0.361,0.003745318,0,0,NaN,267,46.32588556,628,0.020424729,1.408953793,0,31.09090909,1.766485127,0.948243993,0.101411185
0.361,0.003745318,0,0,NaN,267,46.20731042,634,0.020405852,1.402598156,0,31.90625,1.824770586,0.944495837,0.099096814
0.361,0.003745318,0,0,NaN,267,46.68139662,626,0.020405852,1.410762255,0,31.96875,1.913357046,0.946345976,0.107738647
0.361,0.003745318,0,0,NaN,267,46.56308028,624,0.020386975,1.412516904,0,29.2,1.914212764,0.946296296,0.098302812
0.361,0.003745318,0,0,NaN,267,46.22288828,634,0.020424729,1.405484564,0,29.97058824,1.98578727,0.941774492,0.098613522
0.361,0.003745318,0,0,NaN,267,46.47790507,628,0.020405852,1.411478315,0,30.08823529,1.806447739,0.946345976,0.098294813
0.361,0.003745318,0,0,NaN,267,46.50737302,628,0.020386975,1.409333753,0,30.14705882,1.877729905,0.949074074,0.098778105
0.361,0.003745318,0,0,NaN,267,46.35912807,632,0.020424729,1.403623046,0,31.875,1.871161832,0.942698706,0.101828351
0.361,0.003745318,0,0,NaN,267,46.56362643,630,0.020386975,1.407173563,0,32.80645161,1.831531611,0.941666667,0.101763217
0.361,0.003745318,0,0,NaN,267,46.57111717,630,0.020424729,1.410405369,0,30.96969697,1.898490663,0.944547135,0.098490734
0.361,0.003745318,0,0,NaN,267,46.39237057,632,0.020424729,1.40494463,0,29.11428571,2.067551874,0.941774492,0.098566659
0.361,0.003745318,0,0,NaN,267,46.56308028,628,0.020386975,1.410481585,0,29.94117647,1.975793209,0.942592593,0.098425599
0.361,0.003745318,0,0,NaN,267,46.56308028,630,0.020386975,1.407949412,0,30.05882353,1.850310267,0.946296296,0.098839499
0.361,0.003745318,0,0,NaN,267,46.5423266,626,0.020386975,1.405580232,0,32.90322581,1.831531611,0.944444444,0.10776162
0.361,0.003745318,0,0,NaN,267,46.45166576,628,0.020386975,1.406081144,0,31.03030303,1.821973734,0.948148148,0.098562477
0.361,0.003745318,0,0,NaN,267,46.38843426,632,0.020405852,1.403582579,0,31.03030303,1.874435368,0.947271045,0.102017265
0.361,0.003745318,0,0,NaN,267,46.67722556,624,0.020386975,1.410823952,0,32,1.853683843,0.948148148,0.107944917
0.361,0.003745318,0,0,NaN,267,46.57937807,624,0.020405852,1.412572531,0,27.75675676,2.019154365,0.950046253,0.098172025
0.361,0.003745318,0,0,NaN,267,46.34844347,632,0.020386975,1.404206971,0,29.94117647,1.778757601,0.942592593,0.098871829
0.361,0.003745318,0,0,NaN,267,46.50737302,626,0.020386975,1.412047236,0,30.05882353,1.916467343,0.946296296,0.098393269
0.361,0.003745318,0,0,NaN,267,46.42615804,630,0.020424729,1.409790078,0,30.17647059,1.739437603,0.948243993,0.098411984
0.361,0.003745318,0,0,NaN,267,46.41725833,636,0.020386975,1.397437103,0,32.74193548,1.860534634,0.939814815,0.098994617
0.361,0.003745318,0,0,NaN,267,46.63080284,630,0.020386975,1.407768255,0,32.80645161,1.831531611,0.941666667,0.101763217
0.361,0.003745318,0,0,NaN,267,46.68705625,628,0.020386975,1.40905852,0,31.875,1.853683843,0.944444444,0.101701823
0.361,0.003745318,0,0,NaN,267,46.42116748,632,0.020405852,1.404115979,0,28.30555556,2.115609752,0.942645698,0.09872651
0.361,0.003745318,0,0,NaN,267,46.63025669,628,0.020386975,1.41106135,0,29.94117647,1.752787642,0.942592593,0.098425599
0.361,0.003745318,0,0,NaN,267,46.66411797,630,0.020386975,1.408583022,0,29.97058824,2.024524708,0.943518519,0.098810435
0.361,0.003745318,0,0,NaN,267,46.65428727,632,0.020386975,1.39947168,0,33.86666667,1.838947809,0.940740741,0.108269243
0.361,0.003745318,0,0,NaN,267,46.41725833,632,0.020386975,1.405821981,0,31.84375,1.798546096,0.943518519,0.098685265
0.361,0.003745318,0,0,NaN,267,46.40633534,630,0.020386975,1.405387886,0,31.06060606,1.841088433,0.949074074,0.098839499
0.361,0.003745318,0,0,NaN,267,46.3207856,628,0.020405852,1.406495426,0,32.93548387,1.805924361,0.944495837,0.107770977
0.361,0.003745318,0,0,NaN,267,46.53409711,628,0.020405852,1.407452775,0,30.87878788,1.991170489,0.942645698,0.098265749
0.361,0.003745318,0,0,NaN,267,46.4147139,630,0.020424729,1.409915222,0,28.5,1.757985991,0.948243993,0.098519797
0.361,0.003745318,0,0,NaN,267,46.52921901,626,0.020386975,1.412933953,0,29.94117647,1.968361693,0.942592593,0.098364206
0.361,0.003745318,0,0,NaN,267,46.55270344,628,0.020386975,1.407171,0,30.11764706,1.76876354,0.948148148,0.098562477
0.361,0.003745318,0,0,NaN,267,46.38788871,634,0.020405852,1.400854489,0,31.8125,1.871161832,0.941720629,0.098881186
0.361,0.003745318,0,0,NaN,267,46.43760218,630,0.020424729,1.405930042,0,31.90625,1.853683843,0.943622921,0.101443515
0.361,0.003745318,0,0,NaN,267,46.66466412,626,0.020386975,1.411831835,0,31.9375,1.798546096,0.946296296,0.101532615
0.361,0.003745318,0,0,NaN,267,46.36948229,634,0.020424729,1.40334612,0,30.84848485,2.058327052,0.940850277,0.098628053
0.361,0.003745318,0,0,NaN,267,46.53355155,630,0.020405852,1.407020808,0,29.88235294,1.982775639,0.93987049,0.098528239
0.361,0.003745318,0,0,NaN,267,46.58974359,628,0.020405852,1.408792922,0,29.97058824,1.968361693,0.942645698,0.098560127
0.361,0.003745318,0,0,NaN,267,46.69907155,628,0.020386975,1.403995401,0,31.6875,1.966260748,0.938888889,0.107214183
0.361,0.003745318,0,0,NaN,267,46.48607318,626,0.020386975,1.407280856,0,32,1.853683843,0.948148148,0.108006311
0.361,0.003745318,0,0,NaN,267,46.37752319,630,0.020405852,1.405094432,0,31.06060606,1.841088433,0.948196115,0.101955871
0.361,0.003745318,0,0,NaN,267,46.3047515,624,0.020386975,1.410275269,0,31.96875,1.871161832,0.947222222,0.104747444
0.361,0.003745318,0,0,NaN,267,46.57937807,628,0.020405852,1.40909705,0,31,1.879838658,0.946345976,0.098294813
0.361,0.003745318,0,0,NaN,267,46.44850136,630,0.020424729,1.409992542,0,28.5,1.933263717,0.948243993,0.098519797
0.361,0.003745318,0,0,NaN,267,46.50682687,622,0.020386975,1.416605741,0,29.22857143,1.991451828,0.947222222,0.09802579
0.361,0.003745318,0,0,NaN,267,46.48881615,630,0.020405852,1.406815938,0,30.87878788,1.782341131,0.942645698,0.098327143
